symbol,marcap,priceDate,quarterDate,capFilter,rank,
AAPL,783787,20170727,20170331,30000,3,
AMAT,49476,20170727,20170430,30000,4,
BIIB,60757,20170727,20170630,30000,5,
CSCO,157786,20170727,20170430,30000,6,
CTSH,41065,20170727,20170331,30000,7,
CVS,81050,20170727,20170331,30000,8,
DAL,36835,20170727,20170630,30000,9,
ESRX,35995,20170727,20170630,30000,10,
GD,58047,20170727,20170630,30000,11,
GIS,32012,20170727,20170531,30000,12,
HD,176832,20170727,20170430,30000,13,
HON,103145,20170727,20170630,30000,14,
HPQ,32336,20170727,20170430,30000,15,
ITW,48540,20170727,20170630,30000,16,
INTC,163659,20170727,20170630,30000,17,
IBM,135785,20170727,20170630,30000,18,
MCK,34131,20170727,20170630,30000,19,
NOC,45411,20170727,20170630,30000,20,
ORCL,220718,20170727,20170531,30000,21,
PFE,196944,20170727,20170331,30000,22,
QCOM,77475,20170727,20170630,30000,23,
RTN,49248,20170727,20170630,30000,24,
TXN,80299,20170727,20170630,30000,25,
TWX,79980,20170727,20170331,30000,26,
TJX,44797,20170727,20170430,30000,27,
FOXA,54840,20170727,20170331,30000,28,
VZ,195017,20170727,20170630,30000,29,
DIS,172136,20170727,20170331,30000,30,
ABBV,114148,20170727,20170331,31000,1,
AMGN,125841,20170727,20170630,31000,2,
AAPL,783787,20170727,20170331,31000,3,
AMAT,49476,20170727,20170430,31000,4,
BIIB,60757,20170727,20170630,31000,5,
CSCO,157786,20170727,20170430,31000,6,
CTSH,41065,20170727,20170331,31000,7,
CVS,81050,20170727,20170331,31000,8,
DAL,36835,20170727,20170630,31000,9,
ESRX,35995,20170727,20170630,31000,10,
GD,58047,20170727,20170630,31000,11,
GIS,32012,20170727,20170531,31000,12,
HD,176832,20170727,20170430,31000,13,
HON,103145,20170727,20170630,31000,14,
HPQ,32336,20170727,20170430,31000,15,
ITW,48540,20170727,20170630,31000,16,
INTC,163659,20170727,20170630,31000,17,
IBM,135785,20170727,20170630,31000,18,
MCK,34131,20170727,20170630,31000,19,
NOC,45411,20170727,20170630,31000,20,
ORCL,220718,20170727,20170531,31000,21,
PFE,196944,20170727,20170331,31000,22,
QCOM,77475,20170727,20170630,31000,23,
RTN,49248,20170727,20170630,31000,24,
TXN,80299,20170727,20170630,31000,25,
TWX,79980,20170727,20170331,31000,26,
TJX,44797,20170727,20170430,31000,27,
FOXA,54840,20170727,20170331,31000,28,
VZ,195017,20170727,20170630,31000,29,
DIS,172136,20170727,20170331,31000,30,
ABBV,114148,20170727,20170331,32000,1,
AMGN,125841,20170727,20170630,32000,2,
AAPL,783787,20170727,20170331,32000,3,
AMAT,49476,20170727,20170430,32000,4,
BIIB,60757,20170727,20170630,32000,5,
CSCO,157786,20170727,20170430,32000,6,
CTSH,41065,20170727,20170331,32000,7,
CVS,81050,20170727,20170331,32000,8,
DAL,36835,20170727,20170630,32000,9,
ESRX,35995,20170727,20170630,32000,10,
GD,58047,20170727,20170630,32000,11,
GIS,32012,20170727,20170531,32000,12,
HD,176832,20170727,20170430,32000,13,
HON,103145,20170727,20170630,32000,14,
HPQ,32336,20170727,20170430,32000,15,
ITW,48540,20170727,20170630,32000,16,
INTC,163659,20170727,20170630,32000,17,
IBM,135785,20170727,20170630,32000,18,
MCK,34131,20170727,20170630,32000,19,
NOC,45411,20170727,20170630,32000,20,
ORCL,220718,20170727,20170531,32000,21,
PFE,196944,20170727,20170331,32000,22,
QCOM,77475,20170727,20170630,32000,23,
RTN,49248,20170727,20170630,32000,24,
TXN,80299,20170727,20170630,32000,25,
TWX,79980,20170727,20170331,32000,26,
TJX,44797,20170727,20170430,32000,27,
FOXA,54840,20170727,20170331,32000,28,
VZ,195017,20170727,20170630,32000,29,
DIS,172136,20170727,20170331,32000,30,
ABBV,114148,20170727,20170331,33000,1,
AMGN,125841,20170727,20170630,33000,2,
AAPL,783787,20170727,20170331,33000,3,
AMAT,49476,20170727,20170430,33000,4,
BIIB,60757,20170727,20170630,33000,5,
CSCO,157786,20170727,20170430,33000,6,
CTSH,41065,20170727,20170331,33000,7,
CMCSA,185626,20170727,20170630,33000,8,
CVS,81050,20170727,20170331,33000,9,
DAL,36835,20170727,20170630,33000,10,
ESRX,35995,20170727,20170630,33000,11,
GD,58047,20170727,20170630,33000,12,
HD,176832,20170727,20170430,33000,13,
HON,103145,20170727,20170630,33000,14,
ITW,48540,20170727,20170630,33000,15,
INTC,163659,20170727,20170630,33000,16,
IBM,135785,20170727,20170630,33000,17,
MCK,34131,20170727,20170630,33000,18,
NOC,45411,20170727,20170630,33000,19,
ORCL,220718,20170727,20170531,33000,20,
PFE,196944,20170727,20170331,33000,21,
QCOM,77475,20170727,20170630,33000,22,
RTN,49248,20170727,20170630,33000,23,
TXN,80299,20170727,20170630,33000,24,
TWX,79980,20170727,20170331,33000,25,
TJX,44797,20170727,20170430,33000,26,
FOXA,54840,20170727,20170331,33000,27,
UTX,93646,20170727,20170630,33000,28,
VZ,195017,20170727,20170630,33000,29,
DIS,172136,20170727,20170331,33000,30,
ABBV,114148,20170727,20170331,34000,1,
AMGN,125841,20170727,20170630,34000,2,
AAPL,783787,20170727,20170331,34000,3,
AMAT,49476,20170727,20170430,34000,4,
BIIB,60757,20170727,20170630,34000,5,
CSCO,157786,20170727,20170430,34000,6,
CTSH,41065,20170727,20170331,34000,7,
CMCSA,185626,20170727,20170630,34000,8,
CVS,81050,20170727,20170331,34000,9,
DAL,36835,20170727,20170630,34000,10,
ESRX,35995,20170727,20170630,34000,11,
GD,58047,20170727,20170630,34000,12,
HD,176832,20170727,20170430,34000,13,
HON,103145,20170727,20170630,34000,14,
ITW,48540,20170727,20170630,34000,15,
INTC,163659,20170727,20170630,34000,16,
IBM,135785,20170727,20170630,34000,17,
MCK,34131,20170727,20170630,34000,18,
NOC,45411,20170727,20170630,34000,19,
ORCL,220718,20170727,20170531,34000,20,
PFE,196944,20170727,20170331,34000,21,
QCOM,77475,20170727,20170630,34000,22,
RTN,49248,20170727,20170630,34000,23,
TXN,80299,20170727,20170630,34000,24,
TWX,79980,20170727,20170331,34000,25,
TJX,44797,20170727,20170430,34000,26,
FOXA,54840,20170727,20170331,34000,27,
UTX,93646,20170727,20170630,34000,28,
VZ,195017,20170727,20170630,34000,29,
DIS,172136,20170727,20170331,34000,30,
ABBV,114148,20170727,20170331,35000,1,
AMGN,125841,20170727,20170630,35000,2,
AAPL,783787,20170727,20170331,35000,3,
AMAT,49476,20170727,20170430,35000,4,
BIIB,60757,20170727,20170630,35000,5,
CSCO,157786,20170727,20170430,35000,6,
CTSH,41065,20170727,20170331,35000,7,
CMCSA,185626,20170727,20170630,35000,8,
CVS,81050,20170727,20170331,35000,9,
DAL,36835,20170727,20170630,35000,10,
ESRX,35995,20170727,20170630,35000,11,
GD,58047,20170727,20170630,35000,12,
HD,176832,20170727,20170430,35000,13,
HON,103145,20170727,20170630,35000,14,
ITW,48540,20170727,20170630,35000,15,
INTC,163659,20170727,20170630,35000,16,
IBM,135785,20170727,20170630,35000,17,
NOC,45411,20170727,20170630,35000,18,
ORCL,220718,20170727,20170531,35000,19,
PFE,196944,20170727,20170331,35000,20,
QCOM,77475,20170727,20170630,35000,21,
RTN,49248,20170727,20170630,35000,22,
TXN,80299,20170727,20170630,35000,23,
TWX,79980,20170727,20170331,35000,24,
TJX,44797,20170727,20170430,35000,25,
FOXA,54840,20170727,20170331,35000,26,
UTX,93646,20170727,20170630,35000,27,
VZ,195017,20170727,20170630,35000,28,
V,228015,20170727,20170630,35000,29,
DIS,172136,20170727,20170331,35000,30,
ABBV,114148,20170727,20170331,36000,1,
AMGN,125841,20170727,20170630,36000,2,
AAPL,783787,20170727,20170331,36000,3,
AMAT,49476,20170727,20170430,36000,4,
BIIB,60757,20170727,20170630,36000,5,
CSCO,157786,20170727,20170430,36000,6,
CTSH,41065,20170727,20170331,36000,7,
CMCSA,185626,20170727,20170630,36000,8,
CVS,81050,20170727,20170331,36000,9,
DAL,36835,20170727,20170630,36000,10,
GD,58047,20170727,20170630,36000,11,
HD,176832,20170727,20170430,36000,12,
HON,103145,20170727,20170630,36000,13,
ITW,48540,20170727,20170630,36000,14,
INTC,163659,20170727,20170630,36000,15,
IBM,135785,20170727,20170630,36000,16,
LMT,82978,20170727,20170630,36000,17,
NOC,45411,20170727,20170630,36000,18,
ORCL,220718,20170727,20170531,36000,19,
PFE,196944,20170727,20170331,36000,20,
QCOM,77475,20170727,20170630,36000,21,
RTN,49248,20170727,20170630,36000,22,
TXN,80299,20170727,20170630,36000,23,
TWX,79980,20170727,20170331,36000,24,
TJX,44797,20170727,20170430,36000,25,
FOXA,54840,20170727,20170331,36000,26,
UTX,93646,20170727,20170630,36000,27,
VZ,195017,20170727,20170630,36000,28,
V,228015,20170727,20170630,36000,29,
DIS,172136,20170727,20170331,36000,30,
ABBV,114148,20170727,20170331,37000,1,
AMGN,125841,20170727,20170630,37000,2,
AAPL,783787,20170727,20170331,37000,3,
AMAT,49476,20170727,20170430,37000,4,
BIIB,60757,20170727,20170630,37000,5,
CSCO,157786,20170727,20170430,37000,6,
CTSH,41065,20170727,20170331,37000,7,
CMCSA,185626,20170727,20170630,37000,8,
CVS,81050,20170727,20170331,37000,9,
GD,58047,20170727,20170630,37000,10,
HD,176832,20170727,20170430,37000,11,
HON,103145,20170727,20170630,37000,12,
ITW,48540,20170727,20170630,37000,13,
INTC,163659,20170727,20170630,37000,14,
IBM,135785,20170727,20170630,37000,15,
LMT,82978,20170727,20170630,37000,16,
NOC,45411,20170727,20170630,37000,17,
ORCL,220718,20170727,20170531,37000,18,
PFE,196944,20170727,20170331,37000,19,
QCOM,77475,20170727,20170630,37000,20,
RTN,49248,20170727,20170630,37000,21,
TXN,80299,20170727,20170630,37000,22,
TWX,79980,20170727,20170331,37000,23,
TJX,44797,20170727,20170430,37000,24,
FOXA,54840,20170727,20170331,37000,25,
UTX,93646,20170727,20170630,37000,26,
VZ,195017,20170727,20170630,37000,27,
V,228015,20170727,20170630,37000,28,
WBA,84302,20170727,20170531,37000,29,
DIS,172136,20170727,20170331,37000,30,
ABBV,114148,20170727,20170331,38000,1,
AMGN,125841,20170727,20170630,38000,2,
AAPL,783787,20170727,20170331,38000,3,
AMAT,49476,20170727,20170430,38000,4,
BIIB,60757,20170727,20170630,38000,5,
CSCO,157786,20170727,20170430,38000,6,
CTSH,41065,20170727,20170331,38000,7,
CMCSA,185626,20170727,20170630,38000,8,
CVS,81050,20170727,20170331,38000,9,
GD,58047,20170727,20170630,38000,10,
HD,176832,20170727,20170430,38000,11,
HON,103145,20170727,20170630,38000,12,
ITW,48540,20170727,20170630,38000,13,
INTC,163659,20170727,20170630,38000,14,
IBM,135785,20170727,20170630,38000,15,
LMT,82978,20170727,20170630,38000,16,
NOC,45411,20170727,20170630,38000,17,
ORCL,220718,20170727,20170531,38000,18,
PFE,196944,20170727,20170331,38000,19,
QCOM,77475,20170727,20170630,38000,20,
RTN,49248,20170727,20170630,38000,21,
TXN,80299,20170727,20170630,38000,22,
TWX,79980,20170727,20170331,38000,23,
TJX,44797,20170727,20170430,38000,24,
FOXA,54840,20170727,20170331,38000,25,
UTX,93646,20170727,20170630,38000,26,
VZ,195017,20170727,20170630,38000,27,
V,228015,20170727,20170630,38000,28,
WBA,84302,20170727,20170531,38000,29,
DIS,172136,20170727,20170331,38000,30,
ABBV,114148,20170727,20170331,39000,1,
AMGN,125841,20170727,20170630,39000,2,
AAPL,783787,20170727,20170331,39000,3,
AMAT,49476,20170727,20170430,39000,4,
BIIB,60757,20170727,20170630,39000,5,
CSCO,157786,20170727,20170430,39000,6,
CTSH,41065,20170727,20170331,39000,7,
CMCSA,185626,20170727,20170630,39000,8,
CVS,81050,20170727,20170331,39000,9,
GD,58047,20170727,20170630,39000,10,
HD,176832,20170727,20170430,39000,11,
HON,103145,20170727,20170630,39000,12,
ITW,48540,20170727,20170630,39000,13,
INTC,163659,20170727,20170630,39000,14,
IBM,135785,20170727,20170630,39000,15,
LMT,82978,20170727,20170630,39000,16,
NOC,45411,20170727,20170630,39000,17,
ORCL,220718,20170727,20170531,39000,18,
PFE,196944,20170727,20170331,39000,19,
QCOM,77475,20170727,20170630,39000,20,
RTN,49248,20170727,20170630,39000,21,
TXN,80299,20170727,20170630,39000,22,
TWX,79980,20170727,20170331,39000,23,
TJX,44797,20170727,20170430,39000,24,
FOXA,54840,20170727,20170331,39000,25,
UTX,93646,20170727,20170630,39000,26,
VZ,195017,20170727,20170630,39000,27,
V,228015,20170727,20170630,39000,28,
WBA,84302,20170727,20170531,39000,29,
DIS,172136,20170727,20170331,39000,30,
ABBV,114148,20170727,20170331,40000,1,
AMGN,125841,20170727,20170630,40000,2,
AAPL,783787,20170727,20170331,40000,3,
AMAT,49476,20170727,20170430,40000,4,
BIIB,60757,20170727,20170630,40000,5,
CSCO,157786,20170727,20170430,40000,6,
CTSH,41065,20170727,20170331,40000,7,
CMCSA,185626,20170727,20170630,40000,8,
CVS,81050,20170727,20170331,40000,9,
GD,58047,20170727,20170630,40000,10,
HD,176832,20170727,20170430,40000,11,
HON,103145,20170727,20170630,40000,12,
ITW,48540,20170727,20170630,40000,13,
INTC,163659,20170727,20170630,40000,14,
IBM,135785,20170727,20170630,40000,15,
LMT,82978,20170727,20170630,40000,16,
NOC,45411,20170727,20170630,40000,17,
ORCL,220718,20170727,20170531,40000,18,
PFE,196944,20170727,20170331,40000,19,
QCOM,77475,20170727,20170630,40000,20,
RTN,49248,20170727,20170630,40000,21,
TXN,80299,20170727,20170630,40000,22,
TWX,79980,20170727,20170331,40000,23,
TJX,44797,20170727,20170430,40000,24,
FOXA,54840,20170727,20170331,40000,25,
UTX,93646,20170727,20170630,40000,26,
VZ,195017,20170727,20170630,40000,27,
V,228015,20170727,20170630,40000,28,
WBA,84302,20170727,20170531,40000,29,
DIS,172136,20170727,20170331,40000,30,
ABBV,114148,20170727,20170331,41000,1,
AMGN,125841,20170727,20170630,41000,2,
AAPL,783787,20170727,20170331,41000,3,
AMAT,49476,20170727,20170430,41000,4,
BIIB,60757,20170727,20170630,41000,5,
CSCO,157786,20170727,20170430,41000,6,
CTSH,41065,20170727,20170331,41000,7,
CMCSA,185626,20170727,20170630,41000,8,
CVS,81050,20170727,20170331,41000,9,
GD,58047,20170727,20170630,41000,10,
HD,176832,20170727,20170430,41000,11,
HON,103145,20170727,20170630,41000,12,
ITW,48540,20170727,20170630,41000,13,
INTC,163659,20170727,20170630,41000,14,
IBM,135785,20170727,20170630,41000,15,
LMT,82978,20170727,20170630,41000,16,
NOC,45411,20170727,20170630,41000,17,
ORCL,220718,20170727,20170531,41000,18,
PFE,196944,20170727,20170331,41000,19,
QCOM,77475,20170727,20170630,41000,20,
RTN,49248,20170727,20170630,41000,21,
TXN,80299,20170727,20170630,41000,22,
TWX,79980,20170727,20170331,41000,23,
TJX,44797,20170727,20170430,41000,24,
FOXA,54840,20170727,20170331,41000,25,
UTX,93646,20170727,20170630,41000,26,
VZ,195017,20170727,20170630,41000,27,
V,228015,20170727,20170630,41000,28,
WBA,84302,20170727,20170531,41000,29,
DIS,172136,20170727,20170331,41000,30,
ABBV,114148,20170727,20170331,42000,1,
AMGN,125841,20170727,20170630,42000,2,
AAPL,783787,20170727,20170331,42000,3,
AMAT,49476,20170727,20170430,42000,4,
BIIB,60757,20170727,20170630,42000,5,
BA,142961,20170727,20170630,42000,6,
CSCO,157786,20170727,20170430,42000,7,
CMCSA,185626,20170727,20170630,42000,8,
CVS,81050,20170727,20170331,42000,9,
GD,58047,20170727,20170630,42000,10,
HD,176832,20170727,20170430,42000,11,
HON,103145,20170727,20170630,42000,12,
ITW,48540,20170727,20170630,42000,13,
INTC,163659,20170727,20170630,42000,14,
IBM,135785,20170727,20170630,42000,15,
LMT,82978,20170727,20170630,42000,16,
NOC,45411,20170727,20170630,42000,17,
ORCL,220718,20170727,20170531,42000,18,
PFE,196944,20170727,20170331,42000,19,
QCOM,77475,20170727,20170630,42000,20,
RTN,49248,20170727,20170630,42000,21,
TXN,80299,20170727,20170630,42000,22,
TWX,79980,20170727,20170331,42000,23,
TJX,44797,20170727,20170430,42000,24,
FOXA,54840,20170727,20170331,42000,25,
UTX,93646,20170727,20170630,42000,26,
VZ,195017,20170727,20170630,42000,27,
V,228015,20170727,20170630,42000,28,
WBA,84302,20170727,20170531,42000,29,
DIS,172136,20170727,20170331,42000,30,
ABBV,114148,20170727,20170331,43000,1,
AMGN,125841,20170727,20170630,43000,2,
AAPL,783787,20170727,20170331,43000,3,
AMAT,49476,20170727,20170430,43000,4,
BIIB,60757,20170727,20170630,43000,5,
BA,142961,20170727,20170630,43000,6,
CSCO,157786,20170727,20170430,43000,7,
CMCSA,185626,20170727,20170630,43000,8,
CVS,81050,20170727,20170331,43000,9,
GD,58047,20170727,20170630,43000,10,
HD,176832,20170727,20170430,43000,11,
HON,103145,20170727,20170630,43000,12,
ITW,48540,20170727,20170630,43000,13,
INTC,163659,20170727,20170630,43000,14,
IBM,135785,20170727,20170630,43000,15,
LMT,82978,20170727,20170630,43000,16,
NOC,45411,20170727,20170630,43000,17,
ORCL,220718,20170727,20170531,43000,18,
PFE,196944,20170727,20170331,43000,19,
QCOM,77475,20170727,20170630,43000,20,
RTN,49248,20170727,20170630,43000,21,
TXN,80299,20170727,20170630,43000,22,
TWX,79980,20170727,20170331,43000,23,
TJX,44797,20170727,20170430,43000,24,
FOXA,54840,20170727,20170331,43000,25,
UTX,93646,20170727,20170630,43000,26,
VZ,195017,20170727,20170630,43000,27,
V,228015,20170727,20170630,43000,28,
WBA,84302,20170727,20170531,43000,29,
DIS,172136,20170727,20170331,43000,30,
ABBV,114148,20170727,20170331,44000,1,
AMGN,125841,20170727,20170630,44000,2,
AAPL,783787,20170727,20170331,44000,3,
AMAT,49476,20170727,20170430,44000,4,
BIIB,60757,20170727,20170630,44000,5,
BA,142961,20170727,20170630,44000,6,
CSCO,157786,20170727,20170430,44000,7,
CMCSA,185626,20170727,20170630,44000,8,
CVS,81050,20170727,20170331,44000,9,
GD,58047,20170727,20170630,44000,10,
HD,176832,20170727,20170430,44000,11,
HON,103145,20170727,20170630,44000,12,
ITW,48540,20170727,20170630,44000,13,
INTC,163659,20170727,20170630,44000,14,
IBM,135785,20170727,20170630,44000,15,
LMT,82978,20170727,20170630,44000,16,
NOC,45411,20170727,20170630,44000,17,
ORCL,220718,20170727,20170531,44000,18,
PFE,196944,20170727,20170331,44000,19,
QCOM,77475,20170727,20170630,44000,20,
RTN,49248,20170727,20170630,44000,21,
TXN,80299,20170727,20170630,44000,22,
TWX,79980,20170727,20170331,44000,23,
TJX,44797,20170727,20170430,44000,24,
FOXA,54840,20170727,20170331,44000,25,
UTX,93646,20170727,20170630,44000,26,
VZ,195017,20170727,20170630,44000,27,
V,228015,20170727,20170630,44000,28,
WBA,84302,20170727,20170531,44000,29,
DIS,172136,20170727,20170331,44000,30,
ABBV,114148,20170727,20170331,45000,1,
AMGN,125841,20170727,20170630,45000,2,
AAPL,783787,20170727,20170331,45000,3,
AMAT,49476,20170727,20170430,45000,4,
BIIB,60757,20170727,20170630,45000,5,
BA,142961,20170727,20170630,45000,6,
CSCO,157786,20170727,20170430,45000,7,
CL,64257,20170727,20170630,45000,8,
CMCSA,185626,20170727,20170630,45000,9,
CVS,81050,20170727,20170331,45000,10,
GD,58047,20170727,20170630,45000,11,
HD,176832,20170727,20170430,45000,12,
HON,103145,20170727,20170630,45000,13,
ITW,48540,20170727,20170630,45000,14,
INTC,163659,20170727,20170630,45000,15,
IBM,135785,20170727,20170630,45000,16,
LMT,82978,20170727,20170630,45000,17,
NOC,45411,20170727,20170630,45000,18,
ORCL,220718,20170727,20170531,45000,19,
PFE,196944,20170727,20170331,45000,20,
QCOM,77475,20170727,20170630,45000,21,
RTN,49248,20170727,20170630,45000,22,
TXN,80299,20170727,20170630,45000,23,
TWX,79980,20170727,20170331,45000,24,
FOXA,54840,20170727,20170331,45000,25,
UTX,93646,20170727,20170630,45000,26,
VZ,195017,20170727,20170630,45000,27,
V,228015,20170727,20170630,45000,28,
WBA,84302,20170727,20170531,45000,29,
DIS,172136,20170727,20170331,45000,30,
ABBV,114148,20170727,20170331,46000,1,
AMGN,125841,20170727,20170630,46000,2,
AAPL,783787,20170727,20170331,46000,3,
AMAT,49476,20170727,20170430,46000,4,
BIIB,60757,20170727,20170630,46000,5,
BA,142961,20170727,20170630,46000,6,
BMY,88949,20170727,20170630,46000,7,
CSCO,157786,20170727,20170430,46000,8,
CL,64257,20170727,20170630,46000,9,
CMCSA,185626,20170727,20170630,46000,10,
CVS,81050,20170727,20170331,46000,11,
GD,58047,20170727,20170630,46000,12,
HD,176832,20170727,20170430,46000,13,
HON,103145,20170727,20170630,46000,14,
ITW,48540,20170727,20170630,46000,15,
INTC,163659,20170727,20170630,46000,16,
IBM,135785,20170727,20170630,46000,17,
LMT,82978,20170727,20170630,46000,18,
ORCL,220718,20170727,20170531,46000,19,
PFE,196944,20170727,20170331,46000,20,
QCOM,77475,20170727,20170630,46000,21,
RTN,49248,20170727,20170630,46000,22,
TXN,80299,20170727,20170630,46000,23,
TWX,79980,20170727,20170331,46000,24,
FOXA,54840,20170727,20170331,46000,25,
UTX,93646,20170727,20170630,46000,26,
VZ,195017,20170727,20170630,46000,27,
V,228015,20170727,20170630,46000,28,
WBA,84302,20170727,20170531,46000,29,
DIS,172136,20170727,20170331,46000,30,
ABBV,114148,20170727,20170331,47000,1,
AMGN,125841,20170727,20170630,47000,2,
AAPL,783787,20170727,20170331,47000,3,
AMAT,49476,20170727,20170430,47000,4,
BIIB,60757,20170727,20170630,47000,5,
BA,142961,20170727,20170630,47000,6,
BMY,88949,20170727,20170630,47000,7,
CSCO,157786,20170727,20170430,47000,8,
CL,64257,20170727,20170630,47000,9,
CMCSA,185626,20170727,20170630,47000,10,
CVS,81050,20170727,20170331,47000,11,
GD,58047,20170727,20170630,47000,12,
HD,176832,20170727,20170430,47000,13,
HON,103145,20170727,20170630,47000,14,
ITW,48540,20170727,20170630,47000,15,
INTC,163659,20170727,20170630,47000,16,
IBM,135785,20170727,20170630,47000,17,
LMT,82978,20170727,20170630,47000,18,
ORCL,220718,20170727,20170531,47000,19,
PFE,196944,20170727,20170331,47000,20,
QCOM,77475,20170727,20170630,47000,21,
RTN,49248,20170727,20170630,47000,22,
TXN,80299,20170727,20170630,47000,23,
TWX,79980,20170727,20170331,47000,24,
FOXA,54840,20170727,20170331,47000,25,
UTX,93646,20170727,20170630,47000,26,
VZ,195017,20170727,20170630,47000,27,
V,228015,20170727,20170630,47000,28,
WBA,84302,20170727,20170531,47000,29,
DIS,172136,20170727,20170331,47000,30,
ABBV,114148,20170727,20170331,48000,1,
AMGN,125841,20170727,20170630,48000,2,
AAPL,783787,20170727,20170331,48000,3,
AMAT,49476,20170727,20170430,48000,4,
BIIB,60757,20170727,20170630,48000,5,
BA,142961,20170727,20170630,48000,6,
BMY,88949,20170727,20170630,48000,7,
CSCO,157786,20170727,20170430,48000,8,
CL,64257,20170727,20170630,48000,9,
CMCSA,185626,20170727,20170630,48000,10,
CVS,81050,20170727,20170331,48000,11,
GD,58047,20170727,20170630,48000,12,
HD,176832,20170727,20170430,48000,13,
HON,103145,20170727,20170630,48000,14,
ITW,48540,20170727,20170630,48000,15,
INTC,163659,20170727,20170630,48000,16,
IBM,135785,20170727,20170630,48000,17,
LMT,82978,20170727,20170630,48000,18,
ORCL,220718,20170727,20170531,48000,19,
PFE,196944,20170727,20170331,48000,20,
QCOM,77475,20170727,20170630,48000,21,
RTN,49248,20170727,20170630,48000,22,
TXN,80299,20170727,20170630,48000,23,
TWX,79980,20170727,20170331,48000,24,
FOXA,54840,20170727,20170331,48000,25,
UTX,93646,20170727,20170630,48000,26,
VZ,195017,20170727,20170630,48000,27,
V,228015,20170727,20170630,48000,28,
WBA,84302,20170727,20170531,48000,29,
DIS,172136,20170727,20170331,48000,30,
ABBV,114148,20170727,20170331,49000,1,
AMGN,125841,20170727,20170630,49000,2,
AAPL,783787,20170727,20170331,49000,3,
AMAT,49476,20170727,20170430,49000,4,
BIIB,60757,20170727,20170630,49000,5,
BA,142961,20170727,20170630,49000,6,
BMY,88949,20170727,20170630,49000,7,
CSCO,157786,20170727,20170430,49000,8,
CL,64257,20170727,20170630,49000,9,
CMCSA,185626,20170727,20170630,49000,10,
CVS,81050,20170727,20170331,49000,11,
GD,58047,20170727,20170630,49000,12,
HD,176832,20170727,20170430,49000,13,
HON,103145,20170727,20170630,49000,14,
INTC,163659,20170727,20170630,49000,15,
IBM,135785,20170727,20170630,49000,16,
LMT,82978,20170727,20170630,49000,17,
LOW,65681,20170727,20170430,49000,18,
ORCL,220718,20170727,20170531,49000,19,
PFE,196944,20170727,20170331,49000,20,
QCOM,77475,20170727,20170630,49000,21,
RTN,49248,20170727,20170630,49000,22,
TXN,80299,20170727,20170630,49000,23,
TWX,79980,20170727,20170331,49000,24,
FOXA,54840,20170727,20170331,49000,25,
UTX,93646,20170727,20170630,49000,26,
VZ,195017,20170727,20170630,49000,27,
V,228015,20170727,20170630,49000,28,
WBA,84302,20170727,20170531,49000,29,
DIS,172136,20170727,20170331,49000,30,
ABBV,114148,20170727,20170331,50000,1,
AMGN,125841,20170727,20170630,50000,2,
AAPL,783787,20170727,20170331,50000,3,
BIIB,60757,20170727,20170630,50000,4,
BA,142961,20170727,20170630,50000,5,
BMY,88949,20170727,20170630,50000,6,
CSCO,157786,20170727,20170430,50000,7,
CL,64257,20170727,20170630,50000,8,
CMCSA,185626,20170727,20170630,50000,9,
CVS,81050,20170727,20170331,50000,10,
GD,58047,20170727,20170630,50000,11,
HD,176832,20170727,20170430,50000,12,
HON,103145,20170727,20170630,50000,13,
INTC,163659,20170727,20170630,50000,14,
IBM,135785,20170727,20170630,50000,15,
KHC,107375,20170727,20170331,50000,16,
LMT,82978,20170727,20170630,50000,17,
LOW,65681,20170727,20170430,50000,18,
MRK,174538,20170727,20170331,50000,19,
ORCL,220718,20170727,20170531,50000,20,
PFE,196944,20170727,20170331,50000,21,
QCOM,77475,20170727,20170630,50000,22,
TXN,80299,20170727,20170630,50000,23,
TWX,79980,20170727,20170331,50000,24,
FOXA,54840,20170727,20170331,50000,25,
UTX,93646,20170727,20170630,50000,26,
VZ,195017,20170727,20170630,50000,27,
V,228015,20170727,20170630,50000,28,
WBA,84302,20170727,20170531,50000,29,
DIS,172136,20170727,20170331,50000,30,
ABBV,114148,20170727,20170331,52500,1,
AMGN,125841,20170727,20170630,52500,2,
AAPL,783787,20170727,20170331,52500,3,
BIIB,60757,20170727,20170630,52500,4,
BA,142961,20170727,20170630,52500,5,
BMY,88949,20170727,20170630,52500,6,
CSCO,157786,20170727,20170430,52500,7,
CL,64257,20170727,20170630,52500,8,
CMCSA,185626,20170727,20170630,52500,9,
CVS,81050,20170727,20170331,52500,10,
GD,58047,20170727,20170630,52500,11,
HD,176832,20170727,20170430,52500,12,
HON,103145,20170727,20170630,52500,13,
INTC,163659,20170727,20170630,52500,14,
IBM,135785,20170727,20170630,52500,15,
KHC,107375,20170727,20170331,52500,16,
LMT,82978,20170727,20170630,52500,17,
LOW,65681,20170727,20170430,52500,18,
MRK,174538,20170727,20170331,52500,19,
ORCL,220718,20170727,20170531,52500,20,
PFE,196944,20170727,20170331,52500,21,
QCOM,77475,20170727,20170630,52500,22,
TXN,80299,20170727,20170630,52500,23,
TWX,79980,20170727,20170331,52500,24,
FOXA,54840,20170727,20170331,52500,25,
UTX,93646,20170727,20170630,52500,26,
VZ,195017,20170727,20170630,52500,27,
V,228015,20170727,20170630,52500,28,
WBA,84302,20170727,20170531,52500,29,
DIS,172136,20170727,20170331,52500,30,
